Price,Close,High,Low,Open,Volume
Ticker,CRWV,CRWV,CRWV,CRWV,CRWV
Date,,,,,
2025-03-28,40.0,41.939998626708984,37.459999084472656,39.0,41091100
2025-03-31,37.08000183105469,38.4900016784668,36.0,38.4900016784668,15194800
2025-04-01,52.56999969482422,53.27000045776367,37.20000076293945,38.5,38327800
2025-04-02,61.36000061035156,64.62000274658203,51.400001525878906,55.90999984741211,52666800
2025-04-03,53.79999923706055,57.645999908447266,48.2599983215332,55.38999938964844,27120600
2025-04-04,47.81999969482422,51.0,43.5099983215332,49.599998474121094,14469600
2025-04-07,49.849998474121094,52.0,42.15999984741211,43.8849983215332,11414700
2025-04-08,43.61000061035156,54.79999923706055,42.36000061035156,54.14500045776367,13657200
2025-04-09,48.77000045776367,49.880001068115234,39.12099838256836,43.724998474121094,17229700
2025-04-10,42.20000076293945,47.0,41.84400177001953,46.900001525878906,9404300
2025-04-11,43.75,44.880001068115234,41.02000045776367,42.5,5579500
2025-04-14,43.61000061035156,46.849998474121094,42.400001525878906,46.79499816894531,4827000
2025-04-15,40.779998779296875,44.7400016784668,40.0,43.560001373291016,6841300
2025-04-16,40.72999954223633,40.84000015258789,38.263999938964844,40.165000915527344,7206800
2025-04-17,39.09000015258789,41.630001068115234,38.349998474121094,41.04999923706055,4844600
2025-04-21,35.415000915527344,38.638999938964844,33.51499938964844,38.619998931884766,8116200
2025-04-22,38.5099983215332,39.61000061035156,36.0,36.97999954223633,9589300
2025-04-23,41.619998931884766,43.948001861572266,40.15999984741211,42.07500076293945,7651500
2025-04-24,41.77000045776367,43.5,38.79999923706055,42.54999923706055,9376700
2025-04-25,41.540000915527344,44.36000061035156,40.900001525878906,41.95000076293945,8765600
2025-04-28,42.02000045776367,43.33000183105469,39.779998779296875,42.0099983215332,5194600
2025-04-29,42.81999969482422,46.45000076293945,41.0099983215332,42.20500183105469,10493600
2025-04-30,41.29999923706055,41.5099983215332,39.5,41.0,6100200
2025-05-01,44.31999969482422,48.349998474121094,44.029998779296875,47.025001525878906,13001600
2025-05-02,51.56999969482422,51.81999969482422,45.79999923706055,46.93899917602539,9199600
2025-05-05,51.0099983215332,52.779998779296875,49.70000076293945,50.42900085449219,6432300
2025-05-06,54.29499816894531,54.832000732421875,49.06100082397461,49.36000061035156,9644400
2025-05-07,53.599998474121094,54.90999984741211,51.400001525878906,54.90999984741211,5940300
2025-05-08,55.0,55.70000076293945,52.77000045776367,54.709999084472656,6264000
2025-05-09,51.369998931884766,56.81999969482422,50.18000030517578,55.959999084472656,7948900
2025-05-12,58.4900016784668,59.439998626708984,52.900001525878906,54.29999923706055,10619000
2025-05-13,63.2599983215332,64.87000274658203,57.31999969482422,57.599998474121094,10125900
2025-05-14,67.45999908447266,68.5,64.0,66.0,25124600
2025-05-15,65.7699966430664,72.97000122070312,61.33000183105469,68.87000274658203,36202100
2025-05-16,80.30000305175781,84.0,67.55000305175781,68.07499694824219,42984000
2025-05-19,86.58999633789062,88.9000015258789,76.08000183105469,76.9000015258789,33360500
2025-05-20,90.23999786376953,96.3499984741211,83.30500030517578,89.66999816894531,34969200
2025-05-21,107.38999938964844,109.48999786376953,89.30000305175781,89.45999908447266,61681600
2025-05-22,100.16000366210938,116.53900146484375,99.51000213623047,112.13999938964844,61046900
2025-05-23,102.73999786376953,106.79000091552734,97.0999984741211,98.0,31097600
2025-05-27,123.97000122070312,125.0199966430664,107.9749984741211,109.26799774169922,38032000
2025-05-28,116.1500015258789,123.75,113.0,123.75,27833900
2025-05-29,105.55000305175781,130.75999450683594,105.52999877929688,123.5,38491000
2025-05-30,111.30999755859375,111.94999694824219,104.9000015258789,109.0,23532800
2025-06-02,120.19999694824219,123.66000366210938,114.0,116.29499816894531,26269100
2025-06-03,150.47999572753906,150.8800048828125,124.69999694824219,125.30000305175781,53920700
2025-06-04,163.10000610351562,166.6300048828125,144.3000030517578,155.875,55448700
2025-06-05,135.0500030517578,157.4600067138672,132.8000030517578,156.0,50579600
2025-06-06,140.16000366210938,148.7899932861328,138.58999633789062,144.92999267578125,23229900
2025-06-09,162.10000610351562,163.2899932861328,144.13699340820312,147.8000030517578,29451700
